Order ID,Order Date,Year,MONTH,Day,MonthName,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Product Sub Category,Product Category,Region,Country
17992,1/6/2017,2017,1,6,Jan,12,822,2657,1835,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
17993,1/3/2017,2017,1,3,Jan,9,1540,5536,3996,Store,Fabrikam SLR Camera X146 Black,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Germany
17994,3/23/2017,2017,3,23,Mar,5,12,65,54,Store,Contoso Rechargeable Battery E100 White,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
17997,4/26/2017,2017,4,26,Apr,13,1432,2760,1328,Store,SV DVD Recorder L230 Grey,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
17998,5/4/2017,2017,5,4,May,24,286,352,67,Catalog,Contoso Phone for MSN E200 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
18001,5/21/2017,2017,5,21,May,13,1840,2560,721,Store,A. Datum SLR-like Digital Camera M400 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
18004,7/17/2016,2016,7,17,Jul,9,1067,1701,634,Store,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
18006,2/16/2017,2017,2,16,Feb,6,512,736,224,Store,The Phone Company Smart phones without camera E100 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
18007,3/23/2017,2017,3,23,Mar,20,79,720,641,Reseller,Contoso 4 Handset Cordless Phone System M86 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
18008,4/11/2017,2017,4,11,Apr,13,161,289,128,Store,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
18010,2/2/2018,2018,2,2,Feb,12,4998,5800,803,Store,SV Car Video LCD7W M7080 Black,Southridge Video,Car Video,TV and Video,North America,United States
18011,9/12/2017,2017,9,12,Sep,20,257,5360,5104,Catalog,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
18012,4/3/2018,2018,4,3,Apr,13,2921,4672,1752,Store,Adventure Works Laptop12 M1201 Blue,Adventure Works,Laptops,Computers,North America,United States
18014,3/24/2017,2017,3,24,Mar,15,3209,4050,841,Store,Adventure Works Desktop PC1.60 ED160 Silver,Adventure Works,Desktops,Computers,North America,United States
18016,5/14/2017,2017,5,14,May,6,251,427,176,Store,Proseware Laser Jet Printer E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,United Kingdom
18018,9/11/2017,2017,9,11,Sep,20,23,40,18,Reseller,SV USB Sync Charge Cable E700 Blue,Southridge Video,Computers Accessories,Computers,North America,United States
18019,2/21/2018,2018,2,21,Feb,9,404,662,258,Store,SV 40GB USB2.0 Portable Hard Disk E400 Blue,Southridge Video,Computers Accessories,Computers,Europe,France
18020,9/7/2018,2018,9,7,Sep,9,2372,5788,3417,Reseller,Contoso SLR Camera X144 Gold,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,China
18021,2/16/2019,2019,2,16,Feb,10,2569,3380,812,Reseller,"A. Datum SLR Camera 35"" M358 Blue",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,China
18022,3/18/2018,2018,3,18,Mar,16,1237,1217,-20,Online,Contoso Genuine Leather Grip Belt E322 Grey,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Germany
18023,5/30/2019,2019,5,30,May,8,115,1418,1303,Reseller,A. Datum SLR-like Digital Camera M400 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,France
18025,3/8/2018,2018,3,8,Mar,10,2517,5560,3044,Store,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
18027,12/22/2016,2016,12,22,Dec,12,5185,5939,754,Store,Proseware Projector 480p DLP12 White,"Proseware, Inc.",Projectors & Screens,Computers,North America,United States
18028,1/4/2017,2017,1,4,Jan,9,107,240,134,Store,Contoso Enhanced Capacity Battery M800 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,Germany
18029,2/14/2017,2017,2,14,Feb,18,7586,11288,3703,Store,Fabrikam SLR Camera X147 Silver,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,United Kingdom
18030,9/25/2018,2018,9,25,Sep,12,1352,1596,245,Reseller,WWI Stereo Bluetooth Headphones New Generation M370 Yellow,Wide World Importers,Bluetooth Headphones,Audio,Europe,France
18031,2/14/2019,2019,2,14,Feb,9,2263,3072,810,Reseller,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Desktops,Computers,Europe,France
18032,3/8/2019,2019,3,8,Mar,8,1628,1808,180,Reseller,WWI Screen 106in M1609 White,Wide World Importers,Projectors & Screens,Computers,Europe,France
18033,6/12/2016,2016,6,12,Jun,9,1243,2601,1359,Store,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,The Phone Company,Touch Screen Phones ,Cell phones,North America,Canada
18036,9/30/2017,2017,9,30,Sep,12,973,3372,2400,Store,A. Datum Consumer Digital Camera E100 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,France
18037,11/27/2017,2017,11,27,Nov,10,67,130,64,Store,SV DVD Movies E100 Yellow,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
18039,3/10/2018,2018,3,10,Mar,10,4405,5990,1586,Store,Adventure Works Laptop16 M1601 White,Adventure Works,Laptops,Computers,North America,United States
18041,8/5/2016,2016,8,5,Aug,9,89,189,101,Store,Contoso Lifestyles Series - Big Button Cordless phone M800 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,China
18042,9/7/2016,2016,9,7,Sep,12,1579,3600,2022,Store,The Phone Company Smart phones Expert M400 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Russia
18044,5/18/2017,2017,5,18,May,8,4388,4553,166,Online,Litware Home Theater System 4.1 Channel M410 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,Germany
18046,4/22/2018,2018,4,22,Apr,13,435,718,283,Store,Contoso DVD External DVD Burner M200 Blue,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Thailand
18048,12/27/2017,2017,12,27,Dec,24,179,803,624,Catalog,SV 512MB Laptop memory E800 Silver,Southridge Video,Computers Accessories,Computers,North America,United States
18049,11/3/2018,2018,11,3,Nov,10,2069,3290,1222,Store,Contoso Home Theater System 4.1 Channel M1410 Brown,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
18052,1/25/2019,2019,1,25,Jan,12,1952,4189,2237,Store,"Contoso SLR Camera 35"" M358 Grey","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,United States
18053,7/19/2017,2017,7,19,Jul,12,1696,4703,3008,Online,Fabrikam SLR Camera M150 Green,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Germany
18055,6/22/2018,2018,6,22,Jun,8,11628,17901,6274,Online,Contoso Projector 1080p X980 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Germany
18056,9/13/2018,2018,9,13,Sep,10,2509,6990,4482,Store,Adventure Works Laptop15 M1500 Black,Adventure Works,Laptops,Computers,North America,United States
18058,12/24/2016,2016,12,24,Dec,12,5895,5988,94,Store,WWI Projector 480p DLP12 Black,Wide World Importers,Projectors & Screens,Computers,Asia,China
18059,2/14/2017,2017,2,14,Feb,6,238,1924,1686,Store,Proseware Laptop8.9 E089 Black,"Proseware, Inc.",Laptops,Computers,North America,United States
18060,5/10/2018,2018,5,10,May,26,5702,14423,8722,Store,WWI Desktop PC2.30 M2300 Brown,Wide World Importers,Desktops,Computers,North America,United States
18061,3/1/2018,2018,3,1,Mar,12,797,1872,1076,Store,"Fabrikam Social Videographer 2/3"" 17mm E100 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
18062,1/25/2017,2017,1,25,Jan,9,1681,3591,1911,Store,Contoso Home Theater System 5.1 Channel M1530 Silver,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Ireland
18065,9/21/2017,2017,9,21,Sep,10,3140,12990,9851,Store,Adventure Works Laptop19W X1980 Red,Adventure Works,Laptops,Computers,North America,United States
18066,9/29/2017,2017,9,29,Sep,10,167,5990,5824,Catalog,Proseware Laptop16 M610 Black,"Proseware, Inc.",Laptops,Computers,North America,United States
18067,10/9/2018,2018,10,9,Oct,20,71,835,764,Store,SV Keyboard E90 White,Southridge Video,Computers Accessories,Computers,North America,United States
18068,6/30/2017,2017,6,30,Jun,13,12,447,435,Reseller,Contoso 2-Line Speakerphone M109 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,China
18069,7/11/2018,2018,7,11,Jul,9,2500,6057,3558,Reseller,Contoso SLR Camera X144 Gold,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,United States
18070,7/1/2018,2018,7,1,Jul,9,423,1057,634,Store,Proseware Laser Fax Printer M250 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
18072,11/30/2016,2016,11,30,Nov,6,245,247,2,Store,SV Keyboard E90 White,Southridge Video,Computers Accessories,Computers,North America,United States
18073,2/24/2017,2017,2,24,Feb,9,316,336,20,Store,Contoso Private Automatic Branch Exchange M65 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Germany
18074,9/19/2017,2017,9,19,Sep,9,87,812,726,Reseller,Proseware LCD17 E200 White,"Proseware, Inc.",Monitors,Computers,Asia,China
18076,1/25/2019,2019,1,25,Jan,12,6176,7980,1805,Store,"Fabrikam Home and Vacation Moviemaker 2/3"" 17mm M103 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
18078,5/2/2018,2018,5,2,May,13,642,3377,2735,Store,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",The Phone Company,Touch Screen Phones ,Cell phones,North America,United States
18079,8/11/2017,2017,8,11,Aug,9,629,1083,455,Store,Proseware Scan Jet Digital Flat Bed Scanner M300 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
18084,12/25/2017,2017,12,25,Dec,12,394,7656,7263,Store,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
18086,4/27/2019,2019,4,27,Apr,6,9589,14245,4656,Store,Proseware Projector 1080p DLP86 White,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Australia
18087,4/5/2019,2019,4,5,Apr,6,128,1682,1555,Reseller,A. Datum Super-zoom Digital Camera X300 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
18089,5/14/2017,2017,5,14,May,6,38,300,263,Store,Contoso Carrying Case E312 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,United States
18090,10/13/2017,2017,10,13,Oct,12,4812,8268,3457,Store,Litware Home Theater System 5.1 Channel M513 Silver,"Litware, Inc.",Home Theater System,TV and Video,Asia,Japan
18093,12/25/2017,2017,12,25,Dec,10,78,130,53,Store,Contoso Rechargeable Battery E100 White,"Contoso, Ltd",Computers Accessories,Computers,Europe,France
18094,2/3/2018,2018,2,3,Feb,12,5237,8249,3012,Store,Adventure Works Laptop15 M1500 Black,Adventure Works,Laptops,Computers,North America,United States
18095,3/16/2018,2018,3,16,Mar,10,7785,9670,1886,Store,Fabrikam Laptop16W M6080 Black,"Fabrikam, Inc.",Laptops,Computers,North America,United States
18097,11/8/2016,2016,11,8,Nov,5,536,1495,960,Store,Contoso Home Theater System 2.1 Channel E1200 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
18098,1/27/2017,2017,1,27,Jan,9,2662,3617,956,Store,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,France
18099,3/31/2017,2017,3,31,Mar,4,8,38,31,Online,Contoso Single-line phones E10 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Germany
18101,9/10/2017,2017,9,10,Sep,9,1398,1692,295,Store,Proseware Wireless Photo All-in-One Printer M390 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Japan
18102,10/11/2017,2017,10,11,Oct,10,295,780,486,Store,Contoso Genuine Leather Grip Belt E322 Grey,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,United States
18103,2/8/2019,2019,2,8,Feb,24,149,383,234,Store,Contoso Phone with Memory Dialing-2 lines E90 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
18106,9/4/2017,2017,9,4,Sep,10,872,1885,1014,Store,A. Datum Advanced Digital Camera M300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
18107,1/29/2018,2018,1,29,Jan,9,107,1305,1199,Store,NT Wireless Transmitter and Bluetooth Headphones M150 Green,Northwind Traders,Bluetooth Headphones,Audio,Europe,United Kingdom
18109,10/4/2017,2017,10,4,Oct,24,8904,10128,1225,Online,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,China
18110,4/15/2018,2018,4,15,Apr,13,6,12,7,Store,SV USB Data Cable E600 Black,Southridge Video,Computers Accessories,Computers,North America,United States
18112,11/11/2017,2017,11,11,Nov,10,343,1090,748,Store,Proseware Screen 80in E1010 Black,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Germany
18113,11/11/2017,2017,11,11,Nov,10,57,290,234,Store,Contoso Hybrid system M60 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Greece
18114,9/11/2016,2016,9,11,Sep,6,1319,1956,638,Online,WWI Laptop8.9 E0089 White,Wide World Importers,Laptops,Computers,Europe,Germany
18118,6/10/2016,2016,6,10,Jun,12,2107,3186,1079,Store,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,Desktops,Computers,Europe,United Kingdom
18120,7/10/2016,2016,7,10,Jul,9,3433,5741,2308,Store,Fabrikam SLR Camera X147 Silver,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,United States
18125,9/14/2016,2016,9,14,Sep,10,1919,3260,1342,Catalog,WWI Laptop8.9 E0089 Black,Wide World Importers,Laptops,Computers,North America,United States
18128,3/22/2018,2018,3,22,Mar,8,1291,1944,653,Store,Litware Home Theater System 2.1 Channel E211 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,Spain
18130,7/28/2016,2016,7,28,Jul,9,921,6257,5336,Store,Proseware Projector 720p LCD56 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,United States
18131,3/12/2017,2017,3,12,Mar,10,1787,2990,1204,Store,SV Car Video TFT7 M7000 Silver,Southridge Video,Car Video,TV and Video,North America,United States
18132,3/5/2017,2017,3,5,Mar,10,3031,15600,12570,Store,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Canada
18133,12/14/2017,2017,12,14,Dec,24,7511,10601,3090,Catalog,Fabrikam Laptop14.1W M4180 Red,"Fabrikam, Inc.",Laptops,Computers,North America,United States
18135,2/1/2019,2019,2,1,Feb,10,702,1790,1089,Store,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,Southridge Video,Computers Accessories,Computers,Asia,Japan
18136,10/7/2016,2016,10,7,Oct,10,3,115,113,Online,Contoso Smart Battery M901 White,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
18138,3/20/2017,2017,3,20,Mar,4,280,327,48,Online,SV 80GB USB2.0 Portable Hard Disk E500 Red,Southridge Video,Computers Accessories,Computers,Europe,Germany
18139,10/23/2017,2017,10,23,Oct,12,809,1179,370,Store,SV Wireless LAN PCI Network Card Adapter E901 Black,Southridge Video,Computers Accessories,Computers,Asia,Australia
18141,5/7/2018,2018,5,7,May,13,126,383,258,Store,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
18142,7/21/2016,2016,7,21,Jul,9,601,2662,2061,Store,SV Car Video TFT7 M7000 Silver,Southridge Video,Car Video,TV and Video,North America,United States
18145,4/12/2017,2017,4,12,Apr,8,1895,2213,319,Store,Litware Home Theater System 2.1 Channel E210 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,United Kingdom
18146,11/9/2017,2017,11,9,Nov,12,2921,3288,367,Store,A. Datum Consumer Digital Camera E100 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Turkmenistan
18150,7/4/2017,2017,7,4,Jul,9,256,2228,1972,Online,SV Car Video TFT6.2W E6281 Brown,Southridge Video,Car Video,TV and Video,Asia,China
18151,9/6/2016,2016,9,6,Sep,10,2739,3300,562,Store,The Phone Company PDA Phone 3.7 inches M340 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
18153,4/28/2019,2019,4,28,Apr,16,83,239,157,Online,Contoso USB Optical Mouse E200 White,"Contoso, Ltd",Computers Accessories,Computers,Europe,Germany
18154,6/25/2017,2017,6,25,Jun,18,400,885,486,Online,Contoso Bluetooth Notebook Mouse E70 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
18157,1/31/2017,2017,1,31,Jan,5,39,60,21,Online,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,China
18159,3/30/2019,2019,3,30,Mar,16,1777,2931,1154,Online,A. Datum Point Shoot Digital Camera M500 Silver Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Germany
18160,5/25/2018,2018,5,25,May,13,1939,5295,3357,Store,A. Datum SLR Camera X136 Silver,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,United States
18161,6/10/2016,2016,6,10,Jun,13,983,4493,3511,Online,"Contoso SLR Camera 35"" M358 Orange","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,China
18164,5/8/2019,2019,5,8,May,6,9014,13495,4481,Store,Proseware Projector 1080p DLP86 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,United States
18166,8/20/2018,2018,8,20,Aug,9,4,146,142,Store,Contoso Notebook Peripheral Kit M69 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
18167,2/12/2017,2017,2,12,Feb,12,18151,26622,8472,Store,Proseware Projector 1080p LCD86 Black,"Proseware, Inc.",Projectors & Screens,Computers,North America,United States
18168,9/24/2017,2017,9,24,Sep,9,4,59,55,Reseller,Contoso Lens Cap Keeper E314 Yellow,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,China
18171,4/22/2017,2017,4,22,Apr,13,219,1768,1550,Store,Proseware All-In-One Photo Printer M200 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
18174,7/31/2018,2018,7,31,Jul,27,5102,42560,37459,Reseller,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,China
18175,9/4/2017,2017,9,4,Sep,20,4307,4399,93,Store,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Desktops,Computers,North America,United States
18176,5/11/2019,2019,5,11,May,13,599,3758,3160,Store,Contoso Touch Screen Phones Capacitive M908 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,United States
